coreid,identifiedBy,identifiedByID,dateIdentified,identificationQualifier,scientificName,tidInterpreted,identificationIsCurrent,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identificationReferences,identificationRemarks,recordId,modified
105203,"Ida Naughton",,2019,,"Camponotus maritimus",,1,"Ward, 2005",,,,,,,urn:uuid:f2a0c7f2-792b-420b-bb8b-1953a39fa710,"2019-10-01 16:50:41"
105203,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:2fbdce15-0dc7-4950-9ee9-79a8a4a2aa64,"2019-10-01 16:50:41"
123167,"Ida Naughton",,2019,,"Camponotus maritimus",,1,"Ward, 2005",,,,,,,urn:uuid:893a97ab-85a9-4866-b04d-ecddcc90a9af,"2019-10-01 16:52:00"
123167,"Zach Brown",,2018,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:c056b7f4-cb87-40ad-9ad0-8f108bc37884,"2019-10-01 16:52:00"
105031,"Ida Naughton",,2019,,"Camponotus maritimus",,1,"Ward, 2005",,,,,,,urn:uuid:48d5ff17-fa96-412a-ba1f-ef0f97dd5372,"2019-10-01 16:53:32"
105031,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:4c0494db-2105-4fd2-b3cf-5376d359d0f9,"2019-10-01 16:53:32"
105202,"Ida Naughton",,2019,nr.,"Camponotus modoc",,1,"Wheeler, 1910",,,,,,"confirmation TBA from Dr. Philip Ward.",urn:uuid:cd076121-1a63-4a20-bce0-21bae361584e,"2019-10-03 09:38:26"
105202,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:37100fdb-02a8-47c7-83a4-94276feb7cb6,"2019-10-03 09:38:26"
123168,"Ida Naughton",,2019,nr.,"Camponotus modoc",,1,"Wheeler, 1910",,,,,,"confirmation TBA from Dr. Philip Ward.",urn:uuid:06072582-615d-4da2-a1ea-8e6f6048d731,"2019-10-03 09:38:26"
123168,"Zach Brown",,2018,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:713f21c6-87f2-4979-9f7a-594bcabd8515,"2019-10-03 09:38:26"
105212,"Ida Naughton",,2019,nr.,"Camponotus modoc",,1,"Wheeler, 1910",,,,,,"confirmation TBA from Dr. Philip Ward.",urn:uuid:2aa5e6e0-dbe5-4c59-afd0-1c7f176222da,"2019-10-03 09:38:26"
105212,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:fc4b5413-7fac-4a42-ae73-1a32cea378eb,"2019-10-03 09:38:26"
123162,"Ida Naughton",,2019,,"Camponotus sayi",,1,"Emery, 1893",,,,,,,urn:uuid:1139ad3a-7631-4174-a7f8-a54746523d68,"2019-10-03 09:44:35"
123162,"Zach Brown",,2018,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:b7d5473a-7e36-45ad-9feb-9392d8e505dc,"2019-10-03 09:44:35"
105180,"Elaine Tan",,2019,,"Camponotus semitestaceus",,1,"Snelling, 1970",,,,,,,urn:uuid:89d4e320-ad9c-4444-87cf-1b0ca683a5f5,"2019-10-03 10:19:17"
105180,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:89114415-337b-4a92-9ec4-00e09177b5a7,"2019-10-03 10:19:17"
105115,"Elaine Tan",,2019,,"Camponotus semitestaceus",,1,"Snelling, 1970",,,,,,,urn:uuid:f27260c4-5f30-4103-97f4-fd9b11b7698f,"2019-10-03 10:19:17"
105115,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:29c6e5b0-b5d3-42eb-9995-0e6d7d43012d,"2019-10-03 10:19:17"
105243,"Ida Naughton",,2019,,"Camponotus semitestaceus",,1,"Snelling, 1970",,,,,,,urn:uuid:68b62c30-4c98-4153-bb9b-90830b517d95,"2019-10-03 10:21:13"
105243,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:97e87ae4-20bd-4784-9042-f2f73b216feb,"2019-10-03 10:21:13"
118669,"Ida Naughton",,2019,,"Camponotus semitestaceus",,1,"Snelling, 1970",,,,,,,urn:uuid:a54861bd-56e1-45aa-b256-d2dfdfbb3cb4,"2019-10-03 10:21:13"
118669,unknown,,1974,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:72f8c4e9-fce0-4073-8805-7aaa28848dbb,"2019-10-03 10:21:13"
105141,"Ida Naughton",,2019,,"Camponotus semitestaceus",,1,"Snelling, 1970",,,,,,,urn:uuid:92f8e12b-1502-4830-ad42-2f277c767c87,"2019-10-03 10:21:13"
105141,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:7c192034-5c6c-423a-9c03-ac7cc87d7fcf,"2019-10-03 10:21:13"
123351,"Ida Naughton",,2019,,"Camponotus semitestaceus",,1,"Snelling, 1970",,,,,,,urn:uuid:638aa6b2-20ad-43d6-a0df-fc3cb89d955b,"2019-10-03 10:21:13"
123351,"Elaine Tan",,2018,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:bf9d6efc-ae8d-4623-b8ac-a9135c89eb15,"2019-10-03 10:21:13"
105085,"Ida Naughton",,2019,,"Camponotus semitestaceus",,1,"Snelling, 1970",,,,,,,urn:uuid:089f49b4-a15e-452f-93a3-78bbe9361ec7,"2019-10-03 10:21:13"
105085,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:36ecacaf-8cbf-47c4-9598-482b2064e670,"2019-10-03 10:21:13"
123123,"Ida Naughton",,2019,,"Camponotus semitestaceus",,1,"Snelling, 1970",,,,,,,urn:uuid:70a4cceb-8633-468a-8394-5b25fe39b6e2,"2019-10-03 10:21:13"
123123,"Zach Brown",,2018,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:2633bb87-bce8-46c6-9dca-0ec77652b0c2,"2019-10-03 10:21:13"
105055,"Ida Naughton",,2019,,"Camponotus semitestaceus",,1,"Snelling, 1970",,,,,,,urn:uuid:161f1142-1420-4948-8270-71324a8b3b88,"2019-10-03 10:25:21"
105055,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:a99a0979-a243-47ac-8248-7d1ecc101595,"2019-10-03 10:25:21"
105200,"Ida Naughton",,2019,,"Camponotus semitestaceus",,1,"Snelling, 1970",,,,,,,urn:uuid:a0277b76-f058-402c-981e-75a250669bf6,"2019-10-03 10:25:21"
105200,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:6db5871a-cbdb-438b-aebb-8ae74473080c,"2019-10-03 10:25:21"
118643,"Ida Naughton",,2019,,"Camponotus semitestaceus",,1,"Snelling, 1970",,,,,,,urn:uuid:df705bd7-7732-4f1a-af4b-b3945f9f1648,"2019-10-03 10:25:21"
118643,unknown,,1974,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:0f9fcd3b-da26-4518-8bac-9d65cc699484,"2019-10-03 10:25:21"
123352,"Ida Naughton",,2019,,"Camponotus semitestaceus",,1,"Snelling, 1970",,,,,,,urn:uuid:4908ea1c-7867-431c-a5b2-2cbc638d2da8,"2019-10-03 10:25:21"
123352,"Elaine Tan",,2019,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:f252ffd6-cc42-4e4a-ba08-1dab86f5c15c,"2019-10-03 10:25:21"
118610,"Ida Naughton",,2019,,"Camponotus semitestaceus",,1,"Snelling, 1970",,,,,,,urn:uuid:d200b746-44f4-4fe9-9f37-954e4d2d0dac,"2019-10-03 10:25:21"
118610,unknown,,1974,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:ca770204-9623-4432-a77b-cfde1c51b302,"2019-10-03 10:25:21"
123353,"Ida Naughton",,2019,,"Camponotus semitestaceus",,1,"Snelling, 1970",,,,,,,urn:uuid:3b14acbc-f3fc-4335-9a97-03dda3473071,"2019-10-03 10:25:21"
123353,"Elaine Tan",,2019,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:359dad01-f326-4676-936b-698a6f108646,"2019-10-03 10:25:21"
118647,"Ida Naughton",,2019,,"Camponotus semitestaceus",,1,"Snelling, 1970",,,,,,,urn:uuid:7bd4ddbb-e13c-4675-b68a-7c5b363ecc4b,"2019-10-03 10:25:21"
118647,unknown,,1974,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:6118d951-4b5d-4396-a300-8ae99c0aa9ea,"2019-10-03 10:25:21"
123163,"Charlie Braman",,2019,,"Camponotus vicinus",,1,"Mayr, 1870",,,,,,,urn:uuid:8c643dd8-0449-4af6-9a7f-26c82d8a7de8,"2019-10-03 10:35:42"
123163,"Zach Brown",,2018,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:b35f5b65-12d7-4eee-af6f-71ff40100ed9,"2019-10-03 10:35:42"
123166,"Charlie Braman",,2019,,"Camponotus vicinus",,1,"Mayr, 1870",,,,,,,urn:uuid:4368acdf-0779-4218-8b70-1994687bdeff,"2019-10-03 10:35:42"
123166,"Zach Brown",,2018,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:fe5a3e2d-333b-4dbd-8b0f-8e5cf32fa50e,"2019-10-03 10:35:42"
105543,"Ida Naughton",,2019,,"Camponotus vicinus",,1,"Mayr, 1870",,,,,,,urn:uuid:eefbf4fc-575c-4638-9e06-d8b2aeada4d7,"2019-10-03 10:37:30"
105543,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:151bd5ef-499d-42d6-b607-655eef020116,"2019-10-03 10:37:30"
105204,"Ida Naughton",,2019,,"Camponotus vicinus",,1,"Mayr, 1870",,,,,,,urn:uuid:6b67d767-835b-4bcb-bbee-a149db2a3cff,"2019-10-03 10:37:31"
105204,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:4cff5c70-5263-40ea-8efa-bee694ef80f1,"2019-10-03 10:37:31"
105211,"Ida Naughton",,2019,,"Camponotus vicinus",,1,"Mayr, 1870",,,,,,,urn:uuid:19ff85dd-51d4-48f5-9933-5eac13a93828,"2019-10-03 10:45:24"
105211,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:6892a49d-b6f0-43e1-a0b8-2dc2536f3749,"2019-10-03 10:45:24"
105208,"Ida Naughton",,2019,,"Camponotus vicinus",,1,"Mayr, 1870",,,,,,,urn:uuid:9775fe06-d31f-4dc3-ae14-4dd1905aebb4,"2019-10-03 10:45:24"
105208,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:68e8b5ff-1b1e-4c08-8a9a-b388a5dcf12a,"2019-10-03 10:45:24"
105147,"Ida Naughton",,2019,,"Camponotus vicinus",,1,"Mayr, 1870",,,,,,,urn:uuid:f41b1257-5964-45be-bf1d-cdb9c4c7dd81,"2019-10-03 10:45:24"
105147,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:2a68bcf2-e7f9-426f-b9a1-f02a32792b84,"2019-10-03 10:45:24"
105206,"Ida Naughton",,2019,,"Camponotus vicinus",,1,"Mayr, 1870",,,,,,,urn:uuid:81c17ed5-fc28-4032-bb3c-f4bd030f41ec,"2019-10-03 10:45:24"
105206,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:20228617-e176-4f51-9b12-86365aef0d31,"2019-10-03 10:45:24"
105229,"Elaine Tan",,2019,,"Camponotus vicinus",,0,"Mayr, 1870",,,,,,,urn:uuid:556ce040-58e9-4dfb-99cc-d30c0606a8f0,"2019-10-03 10:45:58"
105229,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:72d108bc-b465-42a9-b368-9db226ef51a8,"2019-10-03 10:45:58"
105236,"Ida Naughton",,2019,,"Camponotus (Camponotus)",,1,"Mayr, 1861",,,,,,,urn:uuid:699b48f1-179e-40c7-8304-962e5bcdd612,"2019-10-03 11:18:04"
105236,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:a7cdf1b0-4685-4ec2-99b6-eb5a7d600de2,"2019-10-03 11:18:04"
105139,"Ida Naughton",,2019,,"Camponotus (Camponotus)",,1,"Mayr, 1861",,,,,,,urn:uuid:41997d9e-8ea0-4e43-a936-73890b6884e9,"2019-10-03 11:18:04"
105139,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:fc0a7209-78fb-4184-8af1-fa8c25d711c1,"2019-10-03 11:18:05"
105217,"Charlie Braman",,2019,,"Camponotus (Camponotus)",,1,"Mayr, 1861",,,,,,,urn:uuid:fb50db11-75fa-41fe-b9f6-2ead618323b0,"2019-10-03 11:18:31"
105217,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:328de774-9fa7-45cf-bad8-d65d05d1b343,"2019-10-03 11:18:31"
123132,"Elaine Tan",,2019,,"Camponotus (Myrmentoma)",,1,"Forel, 1912",,,,,,,urn:uuid:900472ad-9013-41a5-82c6-6e0bd61f804c,"2019-10-03 11:19:44"
123132,"Zach Brown",,2018,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:14785e53-1cec-4cf2-bfbb-5572b86d0101,"2019-10-03 11:19:44"
123137,"Stephanie Calloway",,2019,,"Camponotus (Myrmentoma)",,1,"Forel, 1912",,,,,,,urn:uuid:5f625356-e756-40e3-895c-0cbf55160fc1,"2019-10-03 11:20:30"
123137,"Elaine Tan",,2018,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:af48fec3-0bed-4018-8950-1ab22397e7a1,"2019-10-03 11:20:30"
105130,"Charlie Braman",,2019,,"Camponotus (Myrmentoma)",,1,"Forel, 1912",,,,,,,urn:uuid:32011f34-4745-4d2b-8bbc-86db2c23cf9c,"2019-10-03 11:23:59"
105130,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:980be512-d4f6-484a-9dab-b03102d61d54,"2019-10-03 11:23:59"
105149,"Charlie Braman",,2019,,"Camponotus (Myrmentoma)",,1,"Forel, 1912",,,,,,,urn:uuid:b722b7d7-478b-4999-ab11-bce21f7ae88a,"2019-10-03 11:23:59"
105149,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:985fd3ba-d15b-43ce-817d-a1df77df68ef,"2019-10-03 11:23:59"
105159,"Adam Searcy",,2019,,"Camponotus (Myrmentoma)",,1,"Forel, 1912",,,,,,,urn:uuid:642045f2-6b49-465f-88b2-23a952155640,"2019-10-03 11:24:33"
105159,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:6b7befd1-e76c-48a7-b64e-3c274ab9d181,"2019-10-03 11:24:33"
105181,"Casey Richart",,2019,,"Camponotus (Tanaemyrmex)",,1,"Ashmead, 1905",,,,,,,urn:uuid:89e84193-2c71-44b8-8ccd-99d889ffeb73,"2019-10-03 11:28:40"
105181,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:91a0fc9b-6a31-4135-8a24-a4a3c0e02c0d,"2019-10-03 11:28:40"
105216,"Casey Richart",,2019,,"Camponotus (Tanaemyrmex)",,1,"Ashmead, 1905",,,,,,,urn:uuid:c680f4d5-eb26-4ade-b9a6-4b25c3c52abd,"2019-10-03 11:28:40"
105216,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:6fe3db72-5b58-4872-ab2c-61d37dc57cf4,"2019-10-03 11:28:40"
105218,"Casey Richart",,2019,,"Camponotus (Tanaemyrmex)",,1,"Ashmead, 1905",,,,,,,urn:uuid:3339b4e6-a292-4c0b-af66-c226f5689032,"2019-10-03 11:28:40"
105218,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:cb9b85c0-3247-4d2a-9489-7f58c5641c1c,"2019-10-03 11:28:40"
105175,"Casey Richart",,2019,,"Camponotus (Tanaemyrmex)",,1,"Ashmead, 1905",,,,,,,urn:uuid:6b2d1b0d-063b-42c3-a142-c3c464988840,"2019-10-03 11:28:40"
105175,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:5d29ec4f-dacd-47ea-8e53-337bc5a9f296,"2019-10-03 11:28:40"
105207,"Casey Richart",,2019,,"Camponotus (Tanaemyrmex)",,1,"Ashmead, 1905",,,,,,,urn:uuid:3469bdf8-e4fe-4887-bbee-b22ceeafab58,"2019-10-03 11:28:40"
105207,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:56e354ef-cb06-45b4-8282-21e88c4ec63b,"2019-10-03 11:28:40"
105142,"Casey Richart",,2019,,"Camponotus (Tanaemyrmex)",,1,"Ashmead, 1905",,,,,,,urn:uuid:65b8c02d-8728-49a5-ae66-63e10d2b9f1e,"2019-10-03 11:28:40"
105142,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:e4080f05-ec55-4c4a-9bcd-c7700c65fa99,"2019-10-03 11:28:40"
105210,"Casey Richart",,2019,,"Camponotus (Tanaemyrmex)",,1,"Ashmead, 1905",,,,,,,urn:uuid:580adee8-818c-4cdf-9725-97086b39ae02,"2019-10-03 11:28:40"
105210,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:cbf1862d-e5c3-4d92-93a8-d9c2b4f83135,"2019-10-03 11:28:40"
105221,"Casey Richart",,2019,,"Camponotus (Tanaemyrmex)",,1,"Ashmead, 1905",,,,,,,urn:uuid:4e8c898b-2bfe-491e-b729-9c24c0ff7066,"2019-10-03 11:28:40"
105221,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:528b5785-2e18-4bba-a8ef-fa55bd7e6049,"2019-10-03 11:28:40"
105224,"Casey Richart",,2019,,"Camponotus (Tanaemyrmex)",,1,"Ashmead, 1905",,,,,,,urn:uuid:124742a6-fd75-426b-8367-3bbc8d88a392,"2019-10-03 11:28:40"
105224,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:f988f849-4670-42db-8563-d720a5553bee,"2019-10-03 11:28:40"
105177,"Casey Richart",,2019,,"Camponotus (Tanaemyrmex)",,1,"Ashmead, 1905",,,,,,,urn:uuid:4f898f32-8d97-4e49-9c71-d241eb2eb3c3,"2019-10-03 11:28:40"
105177,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:29478ba6-a005-4653-8d2c-8e96da3be276,"2019-10-03 11:28:40"
105234,"Casey Richart",,2019,,"Camponotus (Tanaemyrmex)",,1,"Ashmead, 1905",,,,,,,urn:uuid:642a3006-3801-4361-bdcf-7ff4641865ad,"2019-10-03 11:28:40"
105234,"Ida Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:fde5b555-0794-48a9-bf0e-b306cc06d534,"2019-10-03 11:28:40"
105101,"Casey Richart",,2019,,"Camponotus (Tanaemyrmex)",,1,"Ashmead, 1905",,,,,,,urn:uuid:2e825a35-52ea-4918-b4db-6ae0c5668126,"2019-10-03 11:28:40"
105101,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:0be41700-f57e-4ad4-b2b5-acb8d9a9289c,"2019-10-03 11:28:40"
105096,"Casey Richart",,2019,,"Camponotus (Tanaemyrmex)",,1,"Ashmead, 1905",,,,,,,urn:uuid:641bb950-d3f5-4c81-8a16-140a0327eb0b,"2019-10-03 11:28:40"
105096,"I. Naughton",,2017,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:0a40d06b-3a47-471e-837e-f62f861d45fa,"2019-10-03 11:28:40"
123165,"Ida Naughton",,2019,,"Camponotus (Tanaemyrmex)",,1,"Ashmead, 1905",,,,,,,urn:uuid:ed77e9c6-3e3e-44dc-97b1-da20774541e1,"2019-10-03 11:29:46"
123165,"Elaine Tan",,2018,,Camponotus,,0,"Mayr, 1861",,,,,,,urn:uuid:30f12e3a-2be8-4ebf-b0c5-50a41e381fd1,"2019-10-03 11:29:46"
127635,"J. Pawelek",,2019,,"Lasioglossum (Dialictus) sp. J-A",,1,,,,,,,,urn:uuid:444d127e-448a-4524-a937-2722a8365954,"2019-10-28 11:24:37"
127635,"Charlie Thrift",,2019,,"Lasioglossum (Dialictus)",,0,,,,,,,,urn:uuid:611ebb15-554e-46d7-932d-cf2520cadb3e,"2019-10-28 11:24:37"
136123,"Charlie Thrift",,2019,,Agapostemon,,0,,,,,,,,urn:uuid:ed9adce2-7294-4572-8a43-2f705eb5c893,"2019-10-28 12:07:45"
123413,"J. Pawelek",,2019,,"Agapostemon texanus",,1,"Cresson, 1872",,,,,,,urn:uuid:2284c468-0a52-4ea0-a58f-3fb7734af4f5,"2019-10-29 17:17:05"
123413,"Taylor Curtis",,2019,,Agapostemon,,0,"Guérin-Méneville, 1844",,,,,,,urn:uuid:859cdf2c-87b1-4e2a-8590-6734dd4d14e9,"2019-10-29 17:17:05"
127581,"J. Pawelek",,2019,,"Lasioglossum (Dialictus) sp. SB-2",,1,,,,,,,,urn:uuid:ce13784f-d548-4d85-a776-40d4d669d70c,"2019-10-29 17:48:28"
127581,"Charlie Thrift",,2019,,"Lasioglossum (Dialictus)",,0,,,,,,,,urn:uuid:5957bb3f-f1dc-4613-88a7-fae5f3be5424,"2019-10-29 17:48:28"
127575,"J. Pawelek",,2019,,"Lasioglossum (Dialictus) sp. SB-2",,1,,,,,,,,urn:uuid:07e9f8ae-8933-4ebc-8e0d-519f75255c3c,"2019-10-29 17:50:51"
127575,"Charlie Thrift",,2019,,"Lasioglossum (Lasioglossum)",,0,"(McGinley, 1986)",,,,,,,urn:uuid:1a11d74c-5973-4c31-a7d4-0178c5fa2009,"2019-10-29 17:50:51"
127610,"J. Pawelek",,2019,,"Lasioglossum (Dialictus) sp.I-A",,1,,,,,,,,urn:uuid:f2c1f14d-19ff-41ae-80e7-a67843945ca9,"2019-10-29 17:50:54"
127610,"Katja Seltmann",,2019,,"Lasioglossum (Dialictus)",,0,,,,,,,,urn:uuid:cc128a2a-599e-4c93-b6ef-56d75e428de0,"2019-10-29 17:50:54"
123414,"J. Pawelek",,2019,,"Agapostemon texanus",,1,"Cresson, 1872",,,,,,,urn:uuid:8df3fffc-1f32-4943-8918-1ab0ca51b9e2,"2019-10-29 17:52:33"
123414,"Charlie Thrift",,2019,,Agapostemon,,0,"Guérin-Méneville, 1844",,,,,,,urn:uuid:6d90b291-5ad7-4a27-a870-98620f5dd132,"2019-10-29 17:52:33"
127623,"J. Pawalek",,2019,,"Lasioglossum (Dialictus) sp.J",,1,,,,,,,,urn:uuid:8f615a22-1930-4807-8729-8108dd628755,"2019-10-30 11:33:06"
127623,"Katja Seltmann",,2019,,"Lasioglossum (Dialictus)",,0,,,,,,,,urn:uuid:5d657793-4e7f-44fe-87ff-10585b4c6de9,"2019-10-30 11:33:06"
127537,"J. Pawalek",,2019,,"Lasioglossum (Dialictus) sp.I",,1,,,,,,,,urn:uuid:b4296d3b-5db7-4163-a1d2-2b5c9e3464bc,"2019-10-30 11:34:21"
127537,"Katja Seltmann",,2019,,"Lasioglossum (Dialictus)",,0,,,,,,,,urn:uuid:285c6585-969a-4a50-bc47-d65400cf7703,"2019-10-30 11:34:21"
123416,"J. Pawalek",,2019,,"Halictus ligatus",,1,"Say, 1837",,,,,,,urn:uuid:af4f940d-9431-4c18-b46c-fbda6c3a52f0,"2019-10-30 11:52:13"
123416,"Charlie Thrift",,2019,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:93f510d6-ee12-4c0b-9b61-ca4757ae91dd,"2019-10-30 11:52:13"
127638,"J. Pawalek",,2019,,"Lasioglossum tegulare species group",,1,,,,,,,,urn:uuid:a9005863-e28d-4013-b2af-89bc1f7f512b,"2019-10-30 11:53:22"
127638,"Charlie Thrift",,2019,,"Lasioglossum (Dialictus)",,0,,,,,,,,urn:uuid:89af9be7-57b3-4d33-a7df-1eddd42b0072,"2019-10-30 11:53:22"
136250,"Taylor Curtis",,2019,,Colletes,,0,"Latreille, 1802",,,,,,,urn:uuid:485e144e-fbbf-4a54-95bf-efc787c2c017,"2019-10-30 12:05:16"
136255,"Taylor Curtis",,2019,,Sphecodes,,0,"Latreille, 1804",,,,,,,urn:uuid:57d03d63-79e8-4e74-b62e-9c9106893c83,"2019-10-30 14:00:35"
136278,"Taylor Curtis",,2019,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:438e7250-90ad-4dd8-a8ec-050260ce5d49,"2019-10-30 14:33:56"
136283,"Charlie Thrift",,2018,,"Lasioglossum (Lasioglossum)",,0,"(McGinley, 1986)",,,,,,,urn:uuid:27a25a8a-c772-4407-9edb-08d5291253c8,"2019-10-30 14:40:52"
136284,"Charlie Thrift",,2018,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:e769b325-19eb-41f6-9fae-49f48b059578,"2019-10-30 14:43:02"
127550,"J. Pawelek",,2019,,"Lasioglossum (Evylaeus) sp.E",,1,,,,,,,,urn:uuid:a3879c8e-81da-45e8-8078-219593af74c8,"2019-11-01 09:20:21"
127550,"Taylor Curtis",,2019,,"Lasioglossum (Lasioglossum)",,0,"(McGinley, 1986)",,,,,,,urn:uuid:9656d752-d606-4ab7-b683-22594d90d219,"2019-11-01 09:20:21"
127552,"J. Pawelek",,2019,,"Lasioglossum (Evylaeus) sp.E",,0,,,,,,,,urn:uuid:33807c70-139c-4b69-af08-c6d7f13f9bab,"2019-11-01 09:27:56"
127552,"Charlie Thrift",,2019,,"Lasioglossum (Lasioglossum)",,0,"(McGinley, 1986)",,,,,,,urn:uuid:8284c176-c63a-48ab-930d-37946403cfc5,"2019-11-01 09:27:56"
127702,"J. Pawelek",,2019,,"Osmia clarescens",,1,"Cockerell, 1911",,,,,,,urn:uuid:8823ab27-9c36-4868-9448-716b56ec6a0c,"2019-11-01 10:34:38"
127702,"Charlie Thrift",,2019,,Osmia,,0,"Panzer, 1806",,,,,,,urn:uuid:52df2a22-f5be-46d8-bdd7-f220692ba9ab,"2019-11-01 10:34:38"
136333,"K. Seltmann",,2019,,Melissodes,,0,"Latreille, 1829",,,,,,,urn:uuid:31c3cd52-71bc-4a37-bc87-65975a67bd07,"2019-11-01 10:51:04"
127694,"J. Pawalek",,2019,,Nomada,,1,"Scopoli, 1770",,,,,,,urn:uuid:17ef187d-58e3-4462-b098-aaa1be394eb2,"2019-11-04 10:26:33"
127694,"Taylor Curtis",,2019,,Sphecodes,,0,"Latreille, 1804",,,,,,,urn:uuid:0e04d183-9373-40b2-bd11-83047fc06bfb,"2019-11-04 10:26:33"
136397,"Charlie Thrift",,2019,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:bd837243-d8cb-42a7-adf7-720894c65182,"2019-11-04 10:33:28"
136407,"K. Seltmann",,2019,,Melissodes,,0,"Latreille, 1829",,,,,,,urn:uuid:8606517e-1041-4116-8a16-2ee0fd87cd52,"2019-11-04 10:43:09"
127558,"J. Pawalek",,2019,,"Lasioglossum (Evylaeus) sp.E",,1,,,,,,,,urn:uuid:ba1fdf18-ba81-4788-9f3c-40a6d8e478c7,"2019-11-04 11:55:12"
127558,"Charlie Thrift",,2019,,"Lasioglossum (Lasioglossum)",,0,"(McGinley, 1986)",,,,,,,urn:uuid:47d9417a-67a1-4d33-91bb-171a8cbb51f0,"2019-11-04 11:55:12"
127561,"J. Pawalek",,2019,,"Lasioglossum (Evylaeus) sp.E",,1,,,,,,,,urn:uuid:3e68e61f-243f-4849-8b71-97346502d518,"2019-11-04 11:56:35"
